Generation,evals,avg,std,min,max,best_one,fitness_best_one
259,64,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
260,62,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
261,58,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
262,68,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
263,66,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
264,62,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
265,62,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
266,60,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
267,68,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
268,58,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
269,62,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
270,60,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
271,72,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
272,54,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
273,56,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
274,56,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
275,62,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
276,60,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
277,62,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
278,58,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
279,60,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
280,58,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
281,66,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
282,58,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
283,50,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
284,78,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
285,56,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
286,78,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
287,66,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
288,64,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
289,46,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
290,54,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
291,52,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
292,52,[  22.02       2695.31454474],[ 0.14       24.22251302],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 28, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 53, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2698.774903738075)"
293,58,[  22.04      2691.8195733],[ 0.19595918 33.89913898],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 53, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 27, 66, 95, 70, 79, 33, 9, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 28, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2695.313660421749)"
294,58,[  22.08       2684.75257695],[ 0.2712932  46.90072248],[  22.        2525.7569536],[  23.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 53, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 9, 66, 95, 70, 79, 33, 27, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 28, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2687.6083131265264)"
295,68,[  22.12       2681.55942049],[ 0.3544009 50.0705126],[  22.        2525.7569536],[  24.         2698.77490374],"[71, 68, 12, 32, 90, 10, 31, 58, 22, 55, 62, 42, 69, 30, 81, 76, 1, 26, 4, 39, 34, 35, 24, 73, 43, 38, 89, 23, 29, 57, 15, 96, 60, 5, 53, 49, 63, 64, 52, 2, 41, 82, 19, 47, 45, 14, 16, 7, 87, 75, 72, 78, 77, 56, 74, 13, 21, 93, 100, 91, 61, 37, 40, 80, 9, 66, 95, 70, 79, 33, 27, 50, 65, 20, 51, 3, 8, 92, 67, 84, 17, 86, 11, 28, 85, 54, 44, 25, 94, 83, 59, 6, 88, 46, 36, 18, 48, 98, 99, 97]","(22.0, 2687.6083131265264)"
